battery_id,raw_cycle_id,discharge_cycle_id,capacity_ah,num_samples,duration_s,start_voltage_v,end_voltage_v,start_temperature_c,end_temperature_c
B0018,70,27,1.7222313328292376,308,3311.766,4.188938785525361,3.3437876281823518,23.96694651085336,35.22218594899211
B0018,72,28,1.711846298984729,306,3305.218,4.189390534407286,3.3582081904036225,23.964353015629015,35.0498737290133
B0018,75,29,1.699267835126687,304,3295.453,4.187469981494586,3.355478058526174,23.633918796992802,34.99761831196421
B0018,78,30,1.6940366439243106,302,3287.0,4.189526036667409,3.380671602671067,23.484878569481495,34.541020160504864
B0018,80,31,1.6819027078768087,300,3276.922,4.189776104976122,3.395570490004556,23.470322857025764,34.509206773478624
B0018,82,32,1.6769770618433686,298,3268.687,4.18957367163095,3.3912998226028717,23.77351349306479,34.91065228926516
B0018,84,33,1.6655229306478936,296,3260.594,4.187796162769597,3.4040468205473506,24.001463155521233,34.89441644740644
B0018,87,34,1.6571924575832084,295,3258.812,4.186323146159568,3.4188294015011356,23.697189900442215,34.53288078794756
B0018,90,35,1.6482241555294048,292,3243.422,4.190101801118757,3.4148501288729167,23.491799761957882,34.51313962989296
B0018,92,36,1.6387701497987262,281,3236.515,4.1897711138434275,3.4160219995907752,23.32300480299531,34.43103153422671
B0018,94,37,1.6276486907262062,289,3230.734,4.188259618341401,3.455015988846071,23.252438684811104,33.89640362290872
B0018,96,38,1.62215370227252,287,3222.093,4.1897400575765795,3.4362811914108287,23.493485879613434,34.569207567020555
B0018,99,39,1.6140066510467586,286,3220.344,4.185842588877271,3.4449973202642243,23.654430208683582,34.50595870741836
B0018,102,40,1.6760516154424623,288,3250.75,4.188990469498749,3.3362824494788916,23.01653902765608,34.92518023827206
B0018,104,41,1.649300642552199,286,3239.344,4.186586244011676,3.4069101290337938,23.382703180887166,34.21002175721513
B0018,106,42,1.63238299185809,283,3222.25,4.18930134713925,3.4085356287490414,23.15402261256221,34.19993305549221
B0018,108,43,1.6164159719025777,281,3206.157,4.188312148100683,3.4246186294517535,22.885285764059166,33.938605663467065
B0018,111,44,1.6109028378249377,279,3197.969,4.188643751129736,3.4510403338526534,22.56634750757244,33.47620704443014
B0018,114,45,1.5954638693695657,277,3181.625,4.188511398241968,3.4471277889322587,22.55263487241605,33.53169798493108
B0018,117,46,1.726707440085764,301,3302.36,4.18838458205872,3.153251691766954,23.125008977470344,34.64187919285083
B0018,119,47,1.7165673917429753,298,3285.812,4.189410028494153,3.22099960221937,23.408964388688208,34.51797226835117
B0018,121,48,1.6958235570934848,295,3260.016,4.189584987657955,3.2795343095128255,23.28024615984991,34.402017900441855
B0018,123,49,1.6777783190792557,292,3240.031,4.189231124368519,3.312914061922747,23.204613887257448,34.34093454270647
B0018,125,50,1.6606586897774192,290,3232.265,4.187220872463777,3.3472010348392622,23.123962296896927,34.02665837549093
B0018,128,51,1.6664109274827466,289,3232.031,4.188749835624864,3.341784146218493,23.773481587876258,34.779973290508366
B0018,130,52,1.6468336174407805,286,3209.5149999999994,4.1885837620106905,3.3409538026606818,23.734039908264887,34.91089521134707
B0018,132,53,1.6257639928779952,284,3196.125,4.185795508701974,3.39385721106257,23.55967484545823,34.07147606291783
B0018,134,54,1.6121577411874595,281,3172.562,4.186349697160328,3.379431086342454,23.309630707025253,34.32783951427218
B0018,136,55,1.6057366823755344,280,3172.735,4.188974252739847,3.4005755999684046,23.143976887539054,34.12133577596355
B0018,141,56,1.673645314879889,279,3238.109,4.191009849984344,3.3138636321820396,23.09477432289916,34.66127066685323
B0018,143,57,1.6404348572349936,279,3191.063,4.190360332340617,3.3517763797483044,23.56722203053731,34.6427606667268
B0018,145,58,1.6132653317422077,276,3165.828,4.188957308830069,3.3676008246193447,23.541307964731843,34.63237475991962
B0018,147,59,1.5920964324686278,273,3140.407,4.185868202467219,3.3877431597098138,23.388309543266857,34.453971404239326
B0018,150,60,1.5866011820698824,271,3131.922,4.186767544001663,3.4160493489165225,23.16774870033671,34.12379740894212
B0018,153,61,1.5800766490336253,269,3121.109,4.189516120969907,3.42147245050033,23.120310509686572,34.10164945612194
B0018,155,62,1.5641732953289167,267,3105.265,4.189677075178088,3.4158832488116646,23.286391255189265,34.39355812190329
B0018,157,63,1.555618272193922,265,3091.25,4.188889298039903,3.4412663031911563,23.284228600400166,34.10191969540592
B0018,159,64,1.5402045278637397,263,3076.703,4.187751736524715,3.440421318342616,23.22385871065304,34.2038950420277
B0018,162,65,1.5321613015959863,261,3062.328,4.186225024003278,3.445662321409105,23.027207477057086,34.250212400359835
B0018,165,66,1.5316232403693415,259,3050.563,4.189453014691957,3.4388742210783456,23.03161950591349,34.26909054031699
B0018,167,67,1.5222595950771978,257,3034.672,4.1892977641056035,3.4638457585402174,22.903021044448273,33.93673653698767
B0018,169,68,1.5065267126851283,256,3031.25,4.186554797123547,3.4607953148814765,22.833484092130533,33.94589219419355
B0018,171,69,1.5014219556532926,253,3011.343,4.188205300947291,3.4579399600497065,22.8678122181415,34.143263637180524
B0018,174,70,1.4963534117486457,252,3003.0,4.186295492358637,3.458624303365877,22.744197560931312,34.21387438373232
B0018,177,71,1.5334262000312422,255,3045.187,4.187384370589753,3.4143206767355756,23.009880638439665,34.697068635695494
B0018,179,72,1.523845267514426,253,3028.469,4.188734692927025,3.4412892879850094,23.372670827555122,34.65377198720902
B0018,181,73,1.5011920994261239,251,3012.937,4.185052457107169,3.4434979435076563,23.441726151732446,34.50390689814792
B0018,183,74,1.492417671450291,249,2998.875,4.187641016952416,3.4599209387521817,23.297733780609985,34.47189924811841
B0018,185,75,1.483323851940123,247,2983.547,4.187899339921793,3.468314102545152,23.09943065879068,34.293035766396876
B0018,188,76,1.4807376792294196,245,2966.86,4.187928324239254,3.461167189335011,23.046923257528587,34.44293907795603
B0018,190,77,1.4735077809902477,243,2954.797,4.18724908182,3.478026972161799,23.115560307220743,34.34721213558615
B0018,192,78,1.46801928526661,242,2945.735,4.188269941964259,3.460131373135017,23.4240998983518,34.851675031592315
B0018,194,79,1.4580923557119019,241,2941.375,4.188013057271598,3.4705286783940292,23.211014993257855,34.62998607447624
B0018,197,80,1.4478660988891399,239,2923.953,4.184406092157091,3.476629441262813,22.939223654274222,34.41830167745802
B0018,200,81,1.4527808777541982,238,2921.031,4.1927676322495895,3.475822076913363,22.715597927537367,34.32904521156213
B0018,202,82,1.4425356364492432,236,2902.75,4.1877899337285145,3.490006746602984,22.816866662883296,34.23308243525272
B0018,204,83,1.4392712877203313,235,2897.875,4.187757134600847,3.4917871235676046,23.155357372377185,34.48934651704545
B0018,206,84,1.4286475681888218,234,2892.094,4.1878615032964905,3.487044876202592,23.37238995985613,34.68549803617113
B0018,209,85,1.4249026750004896,233,2886.921,4.1858288716388214,3.504583247086097,23.112009069064406,34.324732020335226
B0018,212,86,1.4698115324524124,237,2942.531,4.187068171962331,3.4303014607858104,23.11579516339377,34.80764979716988
B0018,214,87,1.4525819651050202,234,2912.469,4.187577343783777,3.4405762245177645,23.265062951271574,34.88545379025749
B0018,216,88,1.442834198908794,232,2895.594,4.187354359976366,3.4678309729542223,23.027044613835702,34.43362403437361
B0018,218,89,1.428376058807949,230,2884.406,4.1870004112881345,3.46373200309395,22.789023525262486,34.486448396438945
B0018,220,90,1.4154547844370715,229,2873.766,4.183339938829854,3.501682834204815,22.47935333131366,33.66051743303642
B0018,223,91,1.454576670077708,230,2893.375,4.1920532879108094,3.4458804859914856,23.1537965557498,35.017200460442865
B0018,225,92,1.4283179548274056,229,2884.9839999999967,4.186468489789535,3.4602213459092295,23.299987417730907,34.82633508193608
B0018,227,93,1.4197026883204058,227,2870.234,4.18673673325988,3.4653800729248636,23.439817897520786,34.931079396676296
B0018,229,94,1.4155606630306516,226,2864.11,4.187094944339141,3.4695766912945536,23.52414825084503,34.947395669574696
B0018,232,95,1.405680035419228,224,2846.64,4.1842071071870395,3.4708976588878513,23.175156739612486,34.901151962447116
B0018,235,96,1.4084461071166137,223,2839.532,4.186203003591801,3.463695994913882,23.290068110806875,35.03832449306042
B0018,237,97,1.3968547782872414,222,2832.703,4.187034228023883,3.476025252893392,23.25714487401681,34.87255644732397
B0018,239,98,1.3935670371440676,221,2827.077999999994,4.186702452011757,3.4959869797550738,23.25643130784119,34.60380601735497
B0018,241,99,1.3893644292809475,219,2821.531,4.187149487048271,3.4984865251121677,23.41798464988467,34.652212875823615
B0018,244,100,1.3785651415666713,216,2805.156,4.1851927389272,3.4901229858478673,23.254719064839176,34.88838289145866
B0018,247,101,1.384901110085747,218,2814.906,4.186507115127164,3.5002914337238367,23.27530353843936,34.530306379783376
B0018,249,102,1.3703251814242443,217,2801.156,4.184557643390084,3.488365679744425,23.181832500776718,34.721906145277494
B0018,251,103,1.3733464385229082,216,2794.187,4.187087122858351,3.4996632718023593,23.347201662807525,34.71956893863621
B0018,253,104,1.3679487285504814,215,2785.391,4.186108406696249,3.503533537088468,23.445667417509203,34.78261100713098
B0018,256,105,1.3567141087089647,214,2779.5,4.183460397462309,3.49645464004892,23.29823740308412,34.89129597246078
B0018,259,106,1.4604310209194575,223,2899.234,4.18705065732399,3.4124077925269103,22.45542569835154,34.299742810820014
B0018,261,107,1.4500998937104097,222,2894.922,4.187331785251929,3.4184683336986885,23.070594179801194,34.61534490195121
B0018,263,108,1.4381406901824496,221,2888.25,4.187126543921124,3.4350590212610372,23.484408331349734,34.69435704227177
B0018,265,109,1.4283681980964316,208,2873.906,4.18729395521499,3.4447128708336927,23.34442647811961,34.54760908927221
B0018,267,110,1.4147874517552432,217,2847.406,4.185839399154204,3.4584291739002913,23.066425919270934,34.3846126625483
B0018,270,111,1.413889163393182,205,2849.281,4.186876031959964,3.45760615956929,22.881894923564886,34.24921056216717
B0018,272,112,1.3989331662177225,215,2833.688,4.185068078358122,3.473799879244527,22.93740597833329,34.22340605592692
B0018,274,113,1.3953322584033976,214,2826.453,4.185773158707972,3.4534645231734142,23.438805891313166,34.99486742649797
B0018,276,114,1.390046129540245,213,2818.312,4.187057458531915,3.455168986263728,23.902899970371234,35.34543171116737
B0018,279,115,1.3860271454209647,212,2812.7189999999973,4.185266758520927,3.479281571059917,23.638036923350842,34.891129022498426
B0018,282,116,1.388215260193751,211,2803.5,4.192828647480177,3.4551052288508886,23.138786015479944,34.9881129859963
B0018,284,117,1.3761826562394497,209,2783.25,4.18585690434635,3.4809779073862686,23.035621647805606,34.4672414409356
B0018,286,118,1.3647168898640165,208,2776.391,4.1853378476861,3.4745531508156033,22.835247200322357,34.450104313131234
B0018,288,119,1.3589854739373584,207,2766.516,4.186191692551651,3.4784896194564516,22.683066756941987,34.35230626621817
B0018,291,120,1.3462308764008801,201,2751.516,4.183103192995574,3.487993649197899,22.352538907436106,34.04759298247839
B0018,294,121,1.4268427818454643,212,2848.859,4.191804162788413,3.4279894299167255,22.36773519931064,34.20414157198772
B0018,296,122,1.4064481483279663,211,2840.016,4.185464884609619,3.44397698882391,22.90692978350651,34.240840304974746
B0018,298,123,1.3934907492075153,209,2817.375,4.186834478731371,3.4345905788343294,23.11781710619391,34.625354606377115
B0018,300,124,1.3882493512249316,208,2809.234,4.185890317458504,3.4630520371669036,23.04417103672731,34.248117223477834
B0018,302,125,1.3701878338420928,206,2791.187,4.183775890805592,3.4638112912405465,22.83426471365,34.28115361152317
B0018,305,126,1.3796951665608619,206,2794.016,4.184700856653747,3.473054155492156,22.849334336507724,34.201571832935585
B0018,307,127,1.3686586323935683,204,2774.719,4.184705779748733,3.4494830937378596,23.179921311075763,34.92065208125561
B0018,309,128,1.3627371779096438,204,2777.844,4.186190318516221,3.4592751261505406,23.71915866436032,35.17385755151279
B0018,311,129,1.3634051133928073,204,2781.125,4.184617620212458,3.484328701795344,24.04968560418804,34.92470595323358
B0018,314,130,1.3518646035305233,202,2760.906,4.181406543107895,3.4814607227995746,23.56288829160871,34.80598210295429
B0018,317,131,1.3547969729652622,201,2753.25,4.18481632859354,3.457732208932067,23.401477050368772,35.0817702475143
B0018,319,132,1.341051440640485,200,2742.843,4.185409109511607,3.4772767386617156,23.123582937943876,34.581659542097185
